student_id,week,cohort,base_score,score
144,1,Accelerators (Guided AI),32.5,21.657748166299665
144,2,Accelerators (Guided AI),35,30.2579267119947
144,3,Accelerators (Guided AI),37.5,36.60076178600659
144,4,Accelerators (Guided AI),40,39.40118413819643
144,5,Accelerators (Guided AI),42.5,52.623427866839165
144,6,Accelerators (Guided AI),45,61.55024933733831
144,7,Accelerators (Guided AI),47.5,65.79817495587527
144,8,Accelerators (Guided AI),50,64.43715828407353
144,9,Accelerators (Guided AI),52.5,74.2498982971765
144,10,Accelerators (Guided AI),55,77.55598326849234
144,11,Accelerators (Guided AI),57.5,85.38586764832517
144,12,Accelerators (Guided AI),60,89.75761233325426
144,13,Accelerators (Guided AI),62.5,88.74929087219353
144,14,Accelerators (Guided AI),65,95.44132136104588
144,15,Accelerators (Guided AI),67.5,100
145,1,Accelerators (Guided AI),32.5,24.08116380753838
145,2,Accelerators (Guided AI),35,39.34767395793631
145,3,Accelerators (Guided AI),37.5,42.656416531805846
145,4,Accelerators (Guided AI),40,49.72316534407823
145,5,Accelerators (Guided AI),42.5,49.92057666307189
145,6,Accelerators (Guided AI),45,53.0609026792288
145,7,Accelerators (Guided AI),47.5,53.27645286381432
145,8,Accelerators (Guided AI),50,75.55955225664513
145,9,Accelerators (Guided AI),52.5,65.91467318074118
145,10,Accelerators (Guided AI),55,77.3295900669584
145,11,Accelerators (Guided AI),57.5,78.38315652011524
145,12,Accelerators (Guided AI),60,91.06559860487658
145,13,Accelerators (Guided AI),62.5,92.4291692305701
145,14,Accelerators (Guided AI),65,95.89799043135079
145,15,Accelerators (Guided AI),67.5,100
146,1,Accelerators (Guided AI),32.5,37.4903259904518
146,2,Accelerators (Guided AI),35,37.047636278646124
146,3,Accelerators (Guided AI),37.5,38.795856898260666
146,4,Accelerators (Guided AI),40,42.82193017181009
146,5,Accelerators (Guided AI),42.5,43.72731697871372
146,6,Accelerators (Guided AI),45,53.1888173818004
146,7,Accelerators (Guided AI),47.5,60.8924333700375
146,8,Accelerators (Guided AI),50,68.89192367097958
146,9,Accelerators (Guided AI),52.5,63.136950048569716
146,10,Accelerators (Guided AI),55,75.99709159472754
146,11,Accelerators (Guided AI),57.5,78.86378345846666
146,12,Accelerators (Guided AI),60,88.57702044574756
146,13,Accelerators (Guided AI),62.5,98.51506897497632
146,14,Accelerators (Guided AI),65,99.42015419594263
146,15,Accelerators (Guided AI),67.5,100
147,1,Accelerators (Guided AI),32.5,21.135400501491237
147,2,Accelerators (Guided AI),35,43.73743533469573
147,3,Accelerators (Guided AI),37.5,36.581906443038264
147,4,Accelerators (Guided AI),40,45.972065326271306
147,5,Accelerators (Guided AI),42.5,46.51505196724967
147,6,Accelerators (Guided AI),45,47.70778470399168
147,7,Accelerators (Guided AI),47.5,72.24857748009481
147,8,Accelerators (Guided AI),50,65.43162424511938
147,9,Accelerators (Guided AI),52.5,66.94594269701773
147,10,Accelerators (Guided AI),55,78.46677663755932
147,11,Accelerators (Guided AI),57.5,87.71730068557483
147,12,Accelerators (Guided AI),60,89.39233359595202
147,13,Accelerators (Guided AI),62.5,94.81334717202978
147,14,Accelerators (Guided AI),65,100
147,15,Accelerators (Guided AI),67.5,100
148,1,Accelerators (Guided AI),32.5,26.82217118611085
148,2,Accelerators (Guided AI),35,33.07599369452203
148,3,Accelerators (Guided AI),37.5,41.21898868159667
148,4,Accelerators (Guided AI),40,38.52815431586188
148,5,Accelerators (Guided AI),42.5,53.188973512394845
148,6,Accelerators (Guided AI),45,58.76724177149304
148,7,Accelerators (Guided AI),47.5,67.75380886605811
148,8,Accelerators (Guided AI),50,68.89165970423666
148,9,Accelerators (Guided AI),52.5,73.45308980798008
148,10,Accelerators (Guided AI),55,76.341440955234
148,11,Accelerators (Guided AI),57.5,88.42611468567361
148,12,Accelerators (Guided AI),60,87.6936778023477
148,13,Accelerators (Guided AI),62.5,96.00410609335604
148,14,Accelerators (Guided AI),65,94.43917373650338
148,15,Accelerators (Guided AI),67.5,100
149,1,Accelerators (Guided AI),32.5,33.97721234434225
149,2,Accelerators (Guided AI),35,42.417479458235825
149,3,Accelerators (Guided AI),37.5,37.208868889059566
149,4,Accelerators (Guided AI),40,48.10130447342052
149,5,Accelerators (Guided AI),42.5,51.193170680996474
149,6,Accelerators (Guided AI),45,55.87125768820425
149,7,Accelerators (Guided AI),47.5,61.75935293495513
149,8,Accelerators (Guided AI),50,66.98100635576913
149,9,Accelerators (Guided AI),52.5,72.67566607191212
149,10,Accelerators (Guided AI),55,90.88827680026284
149,11,Accelerators (Guided AI),57.5,100
149,12,Accelerators (Guided AI),60,94.23975012075546
149,13,Accelerators (Guided AI),62.5,98.91682584132934
149,14,Accelerators (Guided AI),65,100
149,15,Accelerators (Guided AI),67.5,100
150,1,Accelerators (Guided AI),32.5,28.29438659072734
150,2,Accelerators (Guided AI),35,35.15106704521859
150,3,Accelerators (Guided AI),37.5,30.509574142318954
150,4,Accelerators (Guided AI),40,46.92099852649437
150,5,Accelerators (Guided AI),42.5,50.26268691183669
150,6,Accelerators (Guided AI),45,51.55877132395609
150,7,Accelerators (Guided AI),47.5,58.240407336043816
150,8,Accelerators (Guided AI),50,77.77873125469148
150,9,Accelerators (Guided AI),52.5,69.27185248753037
150,10,Accelerators (Guided AI),55,65.77651711657542
150,11,Accelerators (Guided AI),57.5,84.42415317895747
150,12,Accelerators (Guided AI),60,88.80645384919876
150,13,Accelerators (Guided AI),62.5,87.99204440145098
150,14,Accelerators (Guided AI),65,99.21751169860366
150,15,Accelerators (Guided AI),67.5,100
151,1,Accelerators (Guided AI),32.5,29.733011701178576
151,2,Accelerators (Guided AI),35,38.16586253308064
151,3,Accelerators (Guided AI),37.5,43.060220175783606
151,4,Accelerators (Guided AI),40,48.6441109217159
151,5,Accelerators (Guided AI),42.5,55.73501634977904
151,6,Accelerators (Guided AI),45,54.74284513397953
151,7,Accelerators (Guided AI),47.5,59.15158331925082
151,8,Accelerators (Guided AI),50,64.20167272988967
151,9,Accelerators (Guided AI),52.5,70.78761450372224
151,10,Accelerators (Guided AI),55,82.05412217917493
151,11,Accelerators (Guided AI),57.5,88.65176201193843
151,12,Accelerators (Guided AI),60,88.75429492087211
151,13,Accelerators (Guided AI),62.5,100
151,14,Accelerators (Guided AI),65,100
151,15,Accelerators (Guided AI),67.5,100
152,1,Accelerators (Guided AI),32.5,35.17766828283601
152,2,Accelerators (Guided AI),35,41.80023698709256
152,3,Accelerators (Guided AI),37.5,39.783306120471394
152,4,Accelerators (Guided AI),40,50.75898950810016
152,5,Accelerators (Guided AI),42.5,49.680685577359135
152,6,Accelerators (Guided AI),45,64.56932254818928
152,7,Accelerators (Guided AI),47.5,69.11914937300149
152,8,Accelerators (Guided AI),50,61.85992243883755
152,9,Accelerators (Guided AI),52.5,72.4241569282781
152,10,Accelerators (Guided AI),55,67.2904896307371
152,11,Accelerators (Guided AI),57.5,85.01290157014216
152,12,Accelerators (Guided AI),60,97.18932147401355
152,13,Accelerators (Guided AI),62.5,98.11637165014155
152,14,Accelerators (Guided AI),65,97.20101560485055
152,15,Accelerators (Guided AI),67.5,100
153,1,Accelerators (Guided AI),32.5,27.125002565860797
153,2,Accelerators (Guided AI),35,33.27615780981094
153,3,Accelerators (Guided AI),37.5,43.498392645661774
153,4,Accelerators (Guided AI),40,48.29234841108736
153,5,Accelerators (Guided AI),42.5,53.64680454074858
153,6,Accelerators (Guided AI),45,68.40470963287984
153,7,Accelerators (Guided AI),47.5,62.52983947705332
153,8,Accelerators (Guided AI),50,71.18869174718503
153,9,Accelerators (Guided AI),52.5,70.1660549364774
153,10,Accelerators (Guided AI),55,75.6685670317995
153,11,Accelerators (Guided AI),57.5,90.6252572097939
153,12,Accelerators (Guided AI),60,89.43922231096214
153,13,Accelerators (Guided AI),62.5,100
153,14,Accelerators (Guided AI),65,100
153,15,Accelerators (Guided AI),67.5,100
154,1,Accelerators (Guided AI),32.5,34.44208585038589
154,2,Accelerators (Guided AI),35,46.65596871840759
154,3,Accelerators (Guided AI),37.5,38.07395247202025
154,4,Accelerators (Guided AI),40,46.68217722804966
154,5,Accelerators (Guided AI),42.5,49.456388931012846
154,6,Accelerators (Guided AI),45,63.7468297538237
154,7,Accelerators (Guided AI),47.5,61.70189227190824
154,8,Accelerators (Guided AI),50,63.46329350227147
154,9,Accelerators (Guided AI),52.5,69.20214470319073
154,10,Accelerators (Guided AI),55,73.8060760816621
154,11,Accelerators (Guided AI),57.5,78.08728851309444
154,12,Accelerators (Guided AI),60,92.13455195535676
154,13,Accelerators (Guided AI),62.5,96.58390367790601
154,14,Accelerators (Guided AI),65,98.34539164614893
154,15,Accelerators (Guided AI),67.5,100
155,1,Accelerators (Guided AI),32.5,33.38725358701491
155,2,Accelerators (Guided AI),35,32.696067541768635
155,3,Accelerators (Guided AI),37.5,43.92623582306608
155,4,Accelerators (Guided AI),40,38.57788180521604
155,5,Accelerators (Guided AI),42.5,48.41836622540589
155,6,Accelerators (Guided AI),45,57.98987009411321
155,7,Accelerators (Guided AI),47.5,54.89972084342652
155,8,Accelerators (Guided AI),50,62.586697170935345
155,9,Accelerators (Guided AI),52.5,73.80724272771779
155,10,Accelerators (Guided AI),55,84.5009138736967
155,11,Accelerators (Guided AI),57.5,84.15535359091795
155,12,Accelerators (Guided AI),60,94.93307390663506
155,13,Accelerators (Guided AI),62.5,88.9688979603803
155,14,Accelerators (Guided AI),65,100
155,15,Accelerators (Guided AI),67.5,100
156,1,Accelerators (Guided AI),32.5,33.592449930692084
156,2,Accelerators (Guided AI),35,37.980245063050845
156,3,Accelerators (Guided AI),37.5,46.746688495676686
156,4,Accelerators (Guided AI),40,49.178530295081664
156,5,Accelerators (Guided AI),42.5,54.964472378674195
156,6,Accelerators (Guided AI),45,52.027763355677635
156,7,Accelerators (Guided AI),47.5,61.5431916743036
156,8,Accelerators (Guided AI),50,66.29784680442758
156,9,Accelerators (Guided AI),52.5,81.30386491446687
156,10,Accelerators (Guided AI),55,66.26520827662118
156,11,Accelerators (Guided AI),57.5,76.30371205382608
156,12,Accelerators (Guided AI),60,89.67149471368599
156,13,Accelerators (Guided AI),62.5,100
156,14,Accelerators (Guided AI),65,100
156,15,Accelerators (Guided AI),67.5,100
157,1,Accelerators (Guided AI),32.5,34.21397278518045
157,2,Accelerators (Guided AI),35,44.233164085025294
157,3,Accelerators (Guided AI),37.5,48.14950771941596
157,4,Accelerators (Guided AI),40,50.3940867078274
157,5,Accelerators (Guided AI),42.5,49.4794875738436
157,6,Accelerators (Guided AI),45,53.42932991007825
157,7,Accelerators (Guided AI),47.5,71.74845459228905
157,8,Accelerators (Guided AI),50,61.421161032080946
157,9,Accelerators (Guided AI),52.5,77.71192931627884
157,10,Accelerators (Guided AI),55,82.62722352831712
157,11,Accelerators (Guided AI),57.5,81.58162825984259
157,12,Accelerators (Guided AI),60,96.07440211444988
157,13,Accelerators (Guided AI),62.5,96.62539778058503
157,14,Accelerators (Guided AI),65,100
157,15,Accelerators (Guided AI),67.5,100
158,1,Accelerators (Guided AI),32.5,36.82066530236188
158,2,Accelerators (Guided AI),35,42.31344361360419
158,3,Accelerators (Guided AI),37.5,43.40754366256568
158,4,Accelerators (Guided AI),40,43.86596914379654
158,5,Accelerators (Guided AI),42.5,48.707375277835155
158,6,Accelerators (Guided AI),45,54.10925561936153
158,7,Accelerators (Guided AI),47.5,61.8765302935977
158,8,Accelerators (Guided AI),50,63.584890629625605
158,9,Accelerators (Guided AI),52.5,73.4594758969044
158,10,Accelerators (Guided AI),55,77.49586048605443
158,11,Accelerators (Guided AI),57.5,84.49628234679157
158,12,Accelerators (Guided AI),60,82.35122383842182
158,13,Accelerators (Guided AI),62.5,99.55708730477775
158,14,Accelerators (Guided AI),65,100
158,15,Accelerators (Guided AI),67.5,100
159,1,Accelerators (Guided AI),32.5,33.84840480518808
159,2,Accelerators (Guided AI),35,36.601501096271456
159,3,Accelerators (Guided AI),37.5,43.105200187094965
159,4,Accelerators (Guided AI),40,41.948040661903995
159,5,Accelerators (Guided AI),42.5,50.807821504678444
159,6,Accelerators (Guided AI),45,54.97978605155573
159,7,Accelerators (Guided AI),47.5,50.38366219773438
159,8,Accelerators (Guided AI),50,69.8580662970164
159,9,Accelerators (Guided AI),52.5,69.34061927754543
159,10,Accelerators (Guided AI),55,76.71046899653757
159,11,Accelerators (Guided AI),57.5,74.7160813879318
159,12,Accelerators (Guided AI),60,91.45367319751537
159,13,Accelerators (Guided AI),62.5,90.9925590422143
159,14,Accelerators (Guided AI),65,100
159,15,Accelerators (Guided AI),67.5,100
160,1,Accelerators (Guided AI),32.5,39.91270358609398
160,2,Accelerators (Guided AI),35,31.63595954267487
160,3,Accelerators (Guided AI),37.5,45.07850895262306
160,4,Accelerators (Guided AI),40,50.21761015353624
160,5,Accelerators (Guided AI),42.5,66.45066899882286
160,6,Accelerators (Guided AI),45,47.04616336922474
160,7,Accelerators (Guided AI),47.5,49.113343779945154
160,8,Accelerators (Guided AI),50,72.18973096868527
160,9,Accelerators (Guided AI),52.5,68.10442178868738
160,10,Accelerators (Guided AI),55,66.89222062450355
160,11,Accelerators (Guided AI),57.5,76.95715072116323
160,12,Accelerators (Guided AI),60,90.04003233506505
160,13,Accelerators (Guided AI),62.5,99.25205170245626
160,14,Accelerators (Guided AI),65,100
160,15,Accelerators (Guided AI),67.5,100
161,1,Accelerators (Guided AI),32.5,46.87932190048019
161,2,Accelerators (Guided AI),35,37.912068492564295
161,3,Accelerators (Guided AI),37.5,37.372485155204544
161,4,Accelerators (Guided AI),40,42.336517993038036
161,5,Accelerators (Guided AI),42.5,54.753522485838836
161,6,Accelerators (Guided AI),45,62.44371141223632
161,7,Accelerators (Guided AI),47.5,50.75697427335487
161,8,Accelerators (Guided AI),50,65.9262173345163
161,9,Accelerators (Guided AI),52.5,75.71704864250275
161,10,Accelerators (Guided AI),55,75.09801158034603
161,11,Accelerators (Guided AI),57.5,83.48956528932449
161,12,Accelerators (Guided AI),60,87.11713035517563
161,13,Accelerators (Guided AI),62.5,99.11202214183226
161,14,Accelerators (Guided AI),65,92.0934415391389
161,15,Accelerators (Guided AI),67.5,100
162,1,Accelerators (Guided AI),32.5,37.98208945442979
162,2,Accelerators (Guided AI),35,36.19046433517877
162,3,Accelerators (Guided AI),37.5,38.41969926168464
162,4,Accelerators (Guided AI),40,48.725273664662915
162,5,Accelerators (Guided AI),42.5,57.67655145430653
162,6,Accelerators (Guided AI),45,48.66349937860823
162,7,Accelerators (Guided AI),47.5,56.39834998752964
162,8,Accelerators (Guided AI),50,69.06123176019425
162,9,Accelerators (Guided AI),52.5,77.85590288411466
162,10,Accelerators (Guided AI),55,77.48512678344645
162,11,Accelerators (Guided AI),57.5,92.72324719250385
162,12,Accelerators (Guided AI),60,95.70922674195143
162,13,Accelerators (Guided AI),62.5,92.48887646052532
162,14,Accelerators (Guided AI),65,100
162,15,Accelerators (Guided AI),67.5,100
163,1,Accelerators (Guided AI),32.5,37.842410163690296
163,2,Accelerators (Guided AI),35,42.770336219213995
163,3,Accelerators (Guided AI),37.5,49.82979618936691
163,4,Accelerators (Guided AI),40,49.157365216463646
163,5,Accelerators (Guided AI),42.5,52.61204344148398
163,6,Accelerators (Guided AI),45,62.96698715063789
163,7,Accelerators (Guided AI),47.5,64.32144475464875
163,8,Accelerators (Guided AI),50,67.38850268615639
163,9,Accelerators (Guided AI),52.5,62.279649140721034
163,10,Accelerators (Guided AI),55,87.31944654805265
163,11,Accelerators (Guided AI),57.5,78.32678735611843
163,12,Accelerators (Guided AI),60,88.32382190800885
163,13,Accelerators (Guided AI),62.5,93.49247279581131
163,14,Accelerators (Guided AI),65,91.22575262200542
163,15,Accelerators (Guided AI),67.5,100
164,1,Accelerators (Guided AI),32.5,48.273422245925026
164,2,Accelerators (Guided AI),35,42.11290605703809
164,3,Accelerators (Guided AI),37.5,40.71792650098774
164,4,Accelerators (Guided AI),40,50.20999051973125
164,5,Accelerators (Guided AI),42.5,45.171819789919795
164,6,Accelerators (Guided AI),45,59.61702219081138
164,7,Accelerators (Guided AI),47.5,61.77066534666761
164,8,Accelerators (Guided AI),50,64.53950265776726
164,9,Accelerators (Guided AI),52.5,76.7667604825955
164,10,Accelerators (Guided AI),55,73.70767317886686
164,11,Accelerators (Guided AI),57.5,95.27265697418537
164,12,Accelerators (Guided AI),60,81.70461627004421
164,13,Accelerators (Guided AI),62.5,91.36212301402588
164,14,Accelerators (Guided AI),65,100
164,15,Accelerators (Guided AI),67.5,100
165,1,Accelerators (Guided AI),32.5,32.702237359332955
165,2,Accelerators (Guided AI),35,45.962001101234094
165,3,Accelerators (Guided AI),37.5,46.910085252449484
165,4,Accelerators (Guided AI),40,52.28189264618927
165,5,Accelerators (Guided AI),42.5,42.74836934855443
165,6,Accelerators (Guided AI),45,54.661506779470734
165,7,Accelerators (Guided AI),47.5,58.78735714589962
165,8,Accelerators (Guided AI),50,57.29761279761753
165,9,Accelerators (Guided AI),52.5,68.45087014692808
165,10,Accelerators (Guided AI),55,82.90193998541324
165,11,Accelerators (Guided AI),57.5,82.44150946215223
165,12,Accelerators (Guided AI),60,82.36817928235075
165,13,Accelerators (Guided AI),62.5,90.3298993653523
165,14,Accelerators (Guided AI),65,100
165,15,Accelerators (Guided AI),67.5,100
166,1,Accelerators (Guided AI),32.5,37.32458411451432
166,2,Accelerators (Guided AI),35,40.92667299106269
166,3,Accelerators (Guided AI),37.5,33.33666833206873
166,4,Accelerators (Guided AI),40,48.785387130039275
166,5,Accelerators (Guided AI),42.5,58.077522501972524
166,6,Accelerators (Guided AI),45,67.67803086931364
166,7,Accelerators (Guided AI),47.5,68.0274735468711
166,8,Accelerators (Guided AI),50,64.22458673455826
166,9,Accelerators (Guided AI),52.5,75.38006671250538
166,10,Accelerators (Guided AI),55,75.19883719898306
166,11,Accelerators (Guided AI),57.5,82.53640542466388
166,12,Accelerators (Guided AI),60,91.5519506218768
166,13,Accelerators (Guided AI),62.5,96.25813704201636
166,14,Accelerators (Guided AI),65,100
166,15,Accelerators (Guided AI),67.5,100
167,1,Accelerators (Guided AI),32.5,36.86965767680765
167,2,Accelerators (Guided AI),35,38.020277171973106
167,3,Accelerators (Guided AI),37.5,42.9846370395033
167,4,Accelerators (Guided AI),40,52.47108780154951
167,5,Accelerators (Guided AI),42.5,46.501654244623374
167,6,Accelerators (Guided AI),45,53.82074494861597
167,7,Accelerators (Guided AI),47.5,64.09061675795242
167,8,Accelerators (Guided AI),50,67.09588814200609
167,9,Accelerators (Guided AI),52.5,75.31659763685832
167,10,Accelerators (Guided AI),55,80.06341113201819
167,11,Accelerators (Guided AI),57.5,78.72508182817998
167,12,Accelerators (Guided AI),60,81.39707087329184
167,13,Accelerators (Guided AI),62.5,100
167,14,Accelerators (Guided AI),65,98.4074269250724
167,15,Accelerators (Guided AI),67.5,100
168,1,Accelerators (Guided AI),32.5,29.05369186687718
168,2,Accelerators (Guided AI),35,37.11685591295517
168,3,Accelerators (Guided AI),37.5,50.77404278645618
168,4,Accelerators (Guided AI),40,44.42594102719564
168,5,Accelerators (Guided AI),42.5,52.12372452678199
168,6,Accelerators (Guided AI),45,54.68406042592409
168,7,Accelerators (Guided AI),47.5,62.514559847851615
168,8,Accelerators (Guided AI),50,55.75986215962797
168,9,Accelerators (Guided AI),52.5,66.41153892664656
168,10,Accelerators (Guided AI),55,70.53854017797813
168,11,Accelerators (Guided AI),57.5,78.69415200226378
168,12,Accelerators (Guided AI),60,88.99336447153598
168,13,Accelerators (Guided AI),62.5,92.9630477727328
168,14,Accelerators (Guided AI),65,100
168,15,Accelerators (Guided AI),67.5,100
169,1,Accelerators (Guided AI),32.5,30.224109468390886
169,2,Accelerators (Guided AI),35,41.52995650263398
169,3,Accelerators (Guided AI),37.5,37.336692288779524
169,4,Accelerators (Guided AI),40,52.029447644007384
169,5,Accelerators (Guided AI),42.5,42.18051073632639
169,6,Accelerators (Guided AI),45,59.298189630089134
169,7,Accelerators (Guided AI),47.5,58.32465292751023
169,8,Accelerators (Guided AI),50,65.04510399782515
169,9,Accelerators (Guided AI),52.5,72.14407185929186
169,10,Accelerators (Guided AI),55,73.64080952250843
169,11,Accelerators (Guided AI),57.5,82.89476171279429
169,12,Accelerators (Guided AI),60,96.67155300160972
169,13,Accelerators (Guided AI),62.5,86.12472254757854
169,14,Accelerators (Guided AI),65,100
169,15,Accelerators (Guided AI),67.5,100
170,1,Accelerators (Guided AI),32.5,28.00049091758445
170,2,Accelerators (Guided AI),35,38.758188211418975
170,3,Accelerators (Guided AI),37.5,42.02560239039135
170,4,Accelerators (Guided AI),40,47.33775720589181
170,5,Accelerators (Guided AI),42.5,50.41439712398968
170,6,Accelerators (Guided AI),45,51.976914565114804
170,7,Accelerators (Guided AI),47.5,56.475824627737936
170,8,Accelerators (Guided AI),50,70.61684508962404
170,9,Accelerators (Guided AI),52.5,71.07550942733194
170,10,Accelerators (Guided AI),55,77.53295079483844
170,11,Accelerators (Guided AI),57.5,76.26930393908715
170,12,Accelerators (Guided AI),60,80.566611119175775
170,13,Accelerators (Guided AI),62.5,100
170,14,Accelerators (Guided AI),65,100
170,15,Accelerators (Guided AI),67.5,100
171,1,Accelerators (Guided AI),32.5,27.448683012512575
171,2,Accelerators (Guided AI),35,39.31055598830172
171,3,Accelerators (Guided AI),37.5,33.90255603335366
171,4,Accelerators (Guided AI),40,51.35159917685505
171,5,Accelerators (Guided AI),42.5,45.55196314868013
171,6,Accelerators (Guided AI),45,54.980520974781626
171,7,Accelerators (Guided AI),47.5,69.34888799931792
171,8,Accelerators (Guided AI),50,61.95781117761733
171,9,Accelerators (Guided AI),52.5,73.8150910133656
171,10,Accelerators (Guided AI),55,71.4122320852723
171,11,Accelerators (Guided AI),57.5,92.71901069383073
171,12,Accelerators (Guided AI),60,88.01749579157504
171,13,Accelerators (Guided AI),62.5,91.21079231592078
171,14,Accelerators (Guided AI),65,98.17357963014318
171,15,Accelerators (Guided AI),67.5,100
172,1,Accelerators (Guided AI),32.5,29.69913351120684
172,2,Accelerators (Guided AI),35,38.06399922053556
172,3,Accelerators (Guided AI),37.5,42.70787608347761
172,4,Accelerators (Guided AI),40,56.3531583728475
172,5,Accelerators (Guided AI),42.5,48.22738467157405
172,6,Accelerators (Guided AI),45,55.12079404158753
172,7,Accelerators (Guided AI),47.5,59.32546065753646
172,8,Accelerators (Guided AI),50,63.99878503677825
172,9,Accelerators (Guided AI),52.5,70.86759755824772
172,10,Accelerators (Guided AI),55,67.9724025220803
172,11,Accelerators (Guided AI),57.5,77.96712885993747
172,12,Accelerators (Guided AI),60,90.8014596770505
172,13,Accelerators (Guided AI),62.5,86.27179639199989
172,14,Accelerators (Guided AI),65,93.64639426907118
172,15,Accelerators (Guided AI),67.5,100
173,1,Accelerators (Guided AI),32.5,32.780820174203654
173,2,Accelerators (Guided AI),35,44.027156676851234
173,3,Accelerators (Guided AI),37.5,37.13692086989512
173,4,Accelerators (Guided AI),40,42.78867395766023
173,5,Accelerators (Guided AI),42.5,52.4621947650228
173,6,Accelerators (Guided AI),45,56.556073775714715
173,7,Accelerators (Guided AI),47.5,69.86199284543055
173,8,Accelerators (Guided AI),50,68.12138326010813
173,9,Accelerators (Guided AI),52.5,67.68928732780194
173,10,Accelerators (Guided AI),55,72.90947377863695
173,11,Accelerators (Guided AI),57.5,86.6985222293818
173,12,Accelerators (Guided AI),60,87.21863047879899
173,13,Accelerators (Guided AI),62.5,100
173,14,Accelerators (Guided AI),65,98.65871789185637
173,15,Accelerators (Guided AI),67.5,100
174,1,Accelerators (Guided AI),32.5,35.0414414683782
174,2,Accelerators (Guided AI),35,36.29321890080834
174,3,Accelerators (Guided AI),37.5,42.28452459417069
174,4,Accelerators (Guided AI),40,42.452812836320376
174,5,Accelerators (Guided AI),42.5,51.856325230378516
174,6,Accelerators (Guided AI),45,60.13653172391042
174,7,Accelerators (Guided AI),47.5,65.03951414705062
174,8,Accelerators (Guided AI),50,64.88530174940215
174,9,Accelerators (Guided AI),52.5,80.87451223589478
174,10,Accelerators (Guided AI),55,75.52407010024291
174,11,Accelerators (Guided AI),57.5,92.12588100839277
174,12,Accelerators (Guided AI),60,93.30265899449483
174,13,Accelerators (Guided AI),62.5,100
174,14,Accelerators (Guided AI),65,100
174,15,Accelerators (Guided AI),67.5,100
175,1,Accelerators (Guided AI),32.5,31.225613561835047
175,2,Accelerators (Guided AI),35,38.774569677520155
175,3,Accelerators (Guided AI),37.5,44.34537029034511
175,4,Accelerators (Guided AI),40,43.09413243732586
175,5,Accelerators (Guided AI),42.5,50.72271095009221
175,6,Accelerators (Guided AI),45,50.08512343296774
175,7,Accelerators (Guided AI),47.5,60.93749412061801
175,8,Accelerators (Guided AI),50,74.52786709093886
175,9,Accelerators (Guided AI),52.5,71.30698386367656
175,10,Accelerators (Guided AI),55,79.76781621715041
175,11,Accelerators (Guided AI),57.5,84.70925452668622
175,12,Accelerators (Guided AI),60,83.38504269895023
175,13,Accelerators (Guided AI),62.5,95.81715280436026
175,14,Accelerators (Guided AI),65,98.53241601756096
175,15,Accelerators (Guided AI),67.5,100
176,1,Accelerators (Guided AI),32.5,30.886393089689715
176,2,Accelerators (Guided AI),35,46.43003076535528
176,3,Accelerators (Guided AI),37.5,49.121920444736375
176,4,Accelerators (Guided AI),40,47.56241791744771
176,5,Accelerators (Guided AI),42.5,54.38479887855752
176,6,Accelerators (Guided AI),45,51.79692941782237
176,7,Accelerators (Guided AI),47.5,60.572924338335625
176,8,Accelerators (Guided AI),50,66.94889831132721
176,9,Accelerators (Guided AI),52.5,74.117263303387
176,10,Accelerators (Guided AI),55,69.29938046895744
176,11,Accelerators (Guided AI),57.5,87.3116777061297
176,12,Accelerators (Guided AI),60,80.34061888527962
176,13,Accelerators (Guided AI),62.5,97.17105591895881
176,14,Accelerators (Guided AI),65,100
176,15,Accelerators (Guided AI),67.5,100
177,1,Accelerators (Guided AI),32.5,31.227691834300444
177,2,Accelerators (Guided AI),35,34.95072567131365
177,3,Accelerators (Guided AI),37.5,47.70483586190883
177,4,Accelerators (Guided AI),40,51.66189411629283
177,5,Accelerators (Guided AI),42.5,59.124853669828845
177,6,Accelerators (Guided AI),45,54.17056535457016
177,7,Accelerators (Guided AI),47.5,62.90260082440912
177,8,Accelerators (Guided AI),50,61.49075044925866
177,9,Accelerators (Guided AI),52.5,80.89489202886168
177,10,Accelerators (Guided AI),55,75.52318400488524
177,11,Accelerators (Guided AI),57.5,90.44833819533906
177,12,Accelerators (Guided AI),60,86.67353441279487
177,13,Accelerators (Guided AI),62.5,95.26894967645494
177,14,Accelerators (Guided AI),65,100
177,15,Accelerators (Guided AI),67.5,100
178,1,Accelerators (Guided AI),32.5,33.35940048894037
178,2,Accelerators (Guided AI),35,36.89092651393939
178,3,Accelerators (Guided AI),37.5,40.35912848690296
178,4,Accelerators (Guided AI),40,38.61468577460997
178,5,Accelerators (Guided AI),42.5,47.42460383994306
178,6,Accelerators (Guided AI),45,59.62929343608113
178,7,Accelerators (Guided AI),47.5,55.53269299757261
178,8,Accelerators (Guided AI),50,73.41800465067158
178,9,Accelerators (Guided AI),52.5,71.16737744476379
178,10,Accelerators (Guided AI),55,71.20338039232044
178,11,Accelerators (Guided AI),57.5,82.71079300072032
178,12,Accelerators (Guided AI),60,83.19855532155788
178,13,Accelerators (Guided AI),62.5,100
178,14,Accelerators (Guided AI),65,100
178,15,Accelerators (Guided AI),67.5,100
179,1,Accelerators (Guided AI),32.5,41.846374109872386
179,2,Accelerators (Guided AI),35,33.74895810516268
179,3,Accelerators (Guided AI),37.5,43.64094680808189
179,4,Accelerators (Guided AI),40,45.22297894925788
179,5,Accelerators (Guided AI),42.5,50.66952801480005
179,6,Accelerators (Guided AI),45,56.33828364829749
